,UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C18BASIC,C18IPUG,C18IPGRD,C18UGPRF,C18ENPRF,C18SZSET,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG,EFBAGE,LINE,LSTUDY,EFAGE01,EFAGE02,EFAGE03,EFAGE04,EFAGE05,EFAGE06,EFAGE07,EFAGE08,EFAGE09
989,176947,Central Methodist University-College of Liberal Arts and Sciences,CMU - CLAS,411 Central Methodist Square,Fayette,MO,65248-1198,29,4,Dr. Roger Drake,President,6602483391,430654854,75903641,245300,1,www.centralmethodist.edu/,www.centralmethodist.edu/admissions/,www.centralmethodist.edu/admissions/financial-aid/index.html,www.centralmethodist.edu/admissions/applications.html,www.centralmethodist.edu/admissions/financial-aid/calculator/npcalc.htm, ,www.centralmethodist.edu/academics/provost/student-consumer.html,www.centralmethodist.edu/academics/learning-teaching/disability-accommodations.html,2,1,2,5,1,2,30,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,22,15,0,13,2,11,22,22,32,2,2,1,Central Methodist University                                                    ,200350,17860,1,190,-2,29089,Howard County,2904,-92.685253,39.150497,138,1,1,412,1,559,571,7,4,1130,11,566,575,1141
990,176965,University of Central Missouri,Central,108 W South Street,Warrensburg,MO,64093,29,4,Dr. Roger Best,President,6605434111,446000293,618009922|795597124,245400,1,https://www.ucmo.edu/,https://www.ucmo.edu/future-students/admissions/,https://www.ucmo.edu/offices/student-financial-services/,https://www.ucmo.edu/future-students/apply-to-ucm/,https://www.ucmo.edu/future-students/tuition-and-costs/cost-calculators/,https://www.ucmo.edu/future-students/military-and-veterans-services/,https://www.ucmo.edu/consumer-information/index.php,https://www.ucmo.edu/offices/accessibility-services/,1,1,1,8,1,1,20,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,18,16,4,13,4,13,18,18,21,2,3,2,-2,-2,47660,2,312,-2,29101,Johnson County,2904,-93.737428,38.759111,107,2,1,412,1,3010,3764,1148,2037,6774,3185,4158,5801,9959
991,177065,Columbia College, ,1001 Rogers Street,Columbia,MO,65216,29,4,Dr. Scott Dalrymple,President,8002312391,430655867,77122315,245600,1,www.ccis.edu/,www.ccis.edu/admissions/,www.ccis.edu/offices/FinancialAid/,columbiacollegeapp.force.com/onlineapp/,https://www.ccis.edu/offices/financialaid/net-price-calculators.aspx,web.ccis.edu/military.aspx,www.ccis.edu/offices/institutionalresearch/facts/eada.aspx,https://www.ccis.edu/SAR,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,18,16,7,5,3,12,18,19,32,2,3,2,-2,-2,17860,1,190,-2,29019,Boone County,2904,-92.326354,38.957388,111,1,1,412,1,1223,2006,2239,2879,3229,5118,3462,4885,8347
992,177126,Covenant Theological Seminary,Covenant|Covenant Seminary|CTS|Francis Schaeffer Institute|FSI|Center for Ministry Leadership|CML,12330 Conway Road,Saint Louis,MO,63141-8609,29,4,Mark Dalbey,President,3144344044,430863116,20356309,470700,1,www.covenantseminary.edu/,https://www.covenantseminary.edu/admissions/admissions-overview/,https://www.covenantseminary.edu/admissions/tuition-financial-aid/,https://www.covenantseminary.edu/admissions/apply-now/,www.covenantseminary.edu/, , ,www.covenantseminary.edu/legal/,2,1,2,9,2,1,12,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,1,24,0,13,0,7,18,24,24,51,2,1,2,-2,-2,41180,1,476,-2,29189,St. Louis County,2902,-90.451323,38.643066,149,1,1,412,1,119,51,249,174,170,423,368,225,593
993,177135,Crowder College, ,601 Laclede Ave,Neosho,MO,64850,29,4,Dr. Glenn Coltharp,President,4174513223,440668521,30695530,245900,1,www.crowder.edu/,www.crowder.edu/admissions/,www.crowder.edu/financial-aid/,https://my.crowder.edu/ics/Admissions/Apply_Online.jnz?portlet=Apply_Online,www.crowder.edu/custom-hooks/net-price-calc-2019/npcalc.htm,www.crowder.edu/financial-aid/veterans/, ,https://www.crowder.edu/services/accessibility-services/,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,2,2,0,2,1,3,1,2,40,2,2,2,-2,-2,27900,1,309,-2,29145,Newton County,2907,-94.368315,36.814906,68,1,1,412,1,752,1116,771,1555,1868,2326,1523,2671,4194
994,177144,Culver-Stockton College,CULVER|C-SC|,One College Hill,Canton,MO,63435-1299,29,4,Dr. Douglas B. Palmer,President,5732886000,430610813,75904953,246000,1,https://www.culver.edu/,https://www.culver.edu/admission/,https://www.culver.edu/value/,https://www.myculver.com/ICS/APPLY_NOW/Application.jnz,https://www.culver.edu/value/,https://www.culver.edu/admission/military/,https://www.culver.edu/parents/health--safety/student-right-to-know/,https://www.culver.edu/current-students/academic-resources/student-success-center/disability-services/,2,1,2,7,1,1,20,1,2,2,2,2,43,1,A,-2,-2,-2,1,1,1,1,1,2,22,16,7,10,3,11,22,22,32,2,2,2,-2,-2,39500,2,448,-2,29111,Lewis County,2906,-91.529374,40.128993,139,1,1,412,1,517,422,27,40,939,67,544,462,1006
995,177214,Drury University, ,900 N. Benton Ave,Springfield,MO,65802-3791,29,4,Tim Cloyd,President,4178737879,440552049,7177447,246100,1,www.drury.edu/,www.drury.edu/admission/,www.drury.edu/financial-aid/,www.drury.edu/admission/Apply-to-Drury-University/,https://tcc.ruffalonl.com/Drury University/Freshman-Students,www.drury.edu/ccps/military-students,https://drurypanthers.com/documents/2019/9/19/2018_19_Graduation_Report.pdf,www.drury.edu/disability-support-services,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,19,13,6,9,3,10,19,19,22,2,2,2,-2,-2,44180,1,-2,-2,29077,Greene County,2907,-93.286192,37.219681,121,1,1,412,1,609,800,94,188,1409,282,703,988,1691
996,177250,East Central College, ,1964 Prairie Dell Rd,Union,MO,63084,29,4,Dr. Jon Bauer,President,6365846500,430910391,57744641,886200,1,www.eastcentral.edu/,www.eastcentral.edu/admissions/,www.eastcentral.edu/finaid/,admissions.eastcentral.edu/,www.eastcentral.edu/finaid/net-price-calculator/,www.eastcentral.edu/finaid/veterans-benefits/,www.eastcentral.edu/institutional-research/student-consumer-information/,www.eastcentral.edu/access/,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,2,1,0,2,1,2,1,5,40,2,2,2,-2,-2,41180,1,476,-2,29071,Franklin County,2903,-90.97809,38.431845,69,1,1,412,1,446,699,525,923,1145,1448,971,1622,2593
997,177418,Fontbonne University, ,6800 Wydown Blvd,Saint Louis,MO,63105-3098,29,4,Dr. Nancy Blattner,President,3148623456,430694556,71976260,246400,1,https://www.fontbonne.edu/,https://www.fontbonne.edu/admissions/,https://www.fontbonne.edu/admission-aid/scholarships-tuition/,https://www.fontbonne.edu/admissions/undergraduate/applynow/,https://www.fontbonne.edu/wp-content/uploads/2020/07/NetPriceCalc2020.html,https://www.fontbonne.edu/admission-aid/veterans-and-military-personnel/, ,https://www.fontbonne.edu/academics/academic-services-support/kinkel-center/ada-accommodations/,2,1,2,9,1,1,12,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,18,16,6,13,5,10,18,18,21,2,2,2,-2,-2,41180,1,476,-2,29189,St. Louis County,2901,-90.315712,38.642697,115,1,1,412,1,312,551,69,180,863,249,381,731,1112
998,177676,Jefferson College,JeffCo,1000 Viking Drive,Hillsboro,MO,63050-2440,29,4,Dena McCaffrey,President,6367973000,430793993,41893017,246800,1,www.jeffco.edu/,www.jeffco.edu/admissions,www.jeffco.edu/future-students/financial-aid#.W2sehdVKhpg,www.jeffco.edu/future-students/admissions/newtransfer-students#.W2seqtVKhpg,www.jeffco.edu/future-students/financial-aid/how-apply-financial-aid/net-price-calculator#.W2sfANVKhpg,www.jeffco.edu/current-students/resources/veteran-services,www.jeffco.edu/sites/default/files/IR/ConsumerInformation/SRKTables_ForJeffcoWeb.pdf,www.jeffco.edu/dss#.W2sgTNVKhpg,4,2,1,4,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,4,2,0,2,1,3,4,5,40,2,2,2,-2,-2,41180,1,476,-2,29099,Jefferson County,2908,-90.558954,38.259889,74,1,1,412,1,672,1039,703,1326,1711,2029,1375,2365,3740
999,177685,Paul Mitchell the School-Missouri Columbia,PMMO Columbia LLC,1101 Hutchens Drive,Columbia,MO,65203,29,4,Greg Kellogg,Owner,5734497527,471143590,79441970,3077200,1,missouricolumbia.paulmitchell.edu/,paulmitchell.edu/missouricolumbia/request-enrollment-information,paulmitchell.edu/missouricolumbia/financial-aid,paulmitchell.edu/missouricolumbia/online-application,paulmitchell.edu/missouricolumbia/tuition-calculator,missouricolumbia.paulmitchell.edu/,missouricolumbia.paulmitchell.edu/,missouricolumbia.paulmitchell.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,17860,1,190,-2,29019,Boone County,2904,-92.375761,38.967204,29,2,1,412,1,4,87,0,0,91,0,4,87,91
1000,177940,Lincoln University,Lincoln University of Missouri,820 Chestnut Street,Jefferson City,MO,65101,29,4,"Dr. Jerald Jones Woolfolk, Ph.D.",President,5736815000,446001089,71970164,247900,1,https://www.lincolnu.edu/,https://www.lincolnu.edu/web/luadmissions/admissions,https://www.lincolnu.edu/web/financial-aid/financial-aid,https://dynamicforms.ngwebsolutions.com/Login.aspx?ReturnUrl=%2fSubmit%2fForm%2fStart%2f1d2e0dd8-a402-4c7c-b3cc-2c74298603cb,https://www.lincolnu.edu/web/net-price-calculator,https://www.lincolnu.edu/web/student-accounts/mo-returning-heroes-education-act,https://www.lincolnu.edu/web/oira/student-consumer,https://www.lincolnu.edu/web/disability-services/,1,1,1,8,1,1,20,1,1,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,22,16,6,11,3,11,20,20,21,1,2,2,-2,-2,27620,1,-2,-2,29051,Cole County,2903,-92.166724,38.564431,136,1,1,412,1,555,799,245,413,1354,658,800,1212,2012
1001,177968,Lindenwood University, ,209 S Kingshighway,Saint Charles,MO,63301-1695,29,4,Mr. John R. Porter,President,6369492000,430652649,784232407,248000,1,https://www.lindenwood.edu/,https://www.lindenwood.edu/admissions/,https://www.lindenwood.edu/business-office/,https://applylu.lindenwood.edu/login.asp?CAM=0,https://lindenwood.aidcalc.cloud/netprice.htm,https://www.lindenwood.edu/academics/support-resources/military-services/veterans-affairs/,https://www.lindenwood.edu/about/consumer-information/student-right-to-know/,https://www.lindenwood.edu/academics/support-resources/disability-services/,2,1,2,9,1,1,12,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,17,16,12,13,4,14,17,18,21,2,3,2,-2,-2,41180,1,476,-2,29183,St. Charles County,2903,-90.501286,38.785425,102,1,1,412,1,2108,2834,767,1673,4942,2440,2875,4507,7382
1002,177977,State Technical College of Missouri,State Tech,One Technology Drive,Linn,MO,65051-9607,29,4,Dr. Shawn Strong,President,5738975000,431731010,77139723,471100,1,https://www.statetechmo.edu/,https://www.statetechmo.edu/admissions/,https://www.statetechmo.edu/campus-services/financial-aid/,https://www.statetechmo.edu/apply/,resources.statetechmo.edu/academic/NetPriceCalculator/npcalc.htm, , ,https://www.statetechmo.edu/wp-content/uploads/2017/10/Disability-Services.pdf,4,2,1,4,1,2,40,1,2,-2,2,2,42,1,A,-2,-2,-2,1,1,1,1,1,4,7,3,0,3,1,2,7,1,40,2,2,2,-2,-2,27620,1,-2,-2,29151,Osage County,2903,-91.814259,38.467699,83,1,1,412,1,1304,240,163,49,1544,212,1467,289,1756
1003,177986,Logan University,Logan University,1851 Schoettler Rd,Chesterfield,MO,63017,29,4,Dr. Clay McDonald,President,6362272100,430746185,75887430,470300,1,https://www.logan.edu/,https://www.logan.edu/admissions/,https://www.logan.edu/admissions/financial-aid-scholarships,https://www.logan.edu/admissions/applications,https://www.logan.edu/admissions/tuition,https://www.logan.edu/admissions/financial-aid-scholarships/have-you-served-in-the-military, ,https://www.logan.edu/student-life/campus-resources/disability-services,2,1,2,9,1,1,11,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,26,6,8,5,6,9,26,26,53,2,2,2,-2,-2,41180,1,476,-2,29189,St. Louis County,2902,-90.542333,38.63133,155,1,1,412,1,597,566,201,442,1163,643,798,1008,1806
1004,177995,Metropolitan Community College-Kansas City,MCC-KC,3200 Broadway,Kansas City,MO,64111-2429,29,4,Kimberly Beatty,Chancellor,8166041000,430813703,73072266,248400,1,www.mcckc.edu/,www.mcckc.edu/apply-now,www.mcckc.edu/financialaid,www.mcckc.edu/apply-now,www.mcckc.edu/value/net_price_calc,www.mcckc.edu/financialaid/types/veterans.aspx,www.mcckc.edu/our-students/consumer-info/stuconfirmationinfo.aspx,www.mcckc.edu/disability-services,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,1,1,0,2,1,4,5,7,40,2,4,1,Metropolitan Community Colleges                                                 ,129070,28140,1,312,-2,29095,Jackson County,2905,-94.58966,39.068668,62,1,1,412,1,2522,3393,2564,4606,5915,7170,5086,7999,13085
1005,178217,Mineral Area College,MAC,5270 Flat River Road,Park Hills,MO,63601-1000,29,4,Dr. Joseph Gilgour,President,5734314593,430829175,21514013,248600,1,https://mineralarea.edu/,https://mineralarea.edu/future-students/how-to-apply/,https://mineralarea.edu/future-students/financial-aid/,https://my.mineralarea.edu/ics/Admissions/,https://my.mineralarea.edu/ICS/Admissions/Public.jnz?portlet=Net_Price_Calculator_2015-02-13T09-18-07-273,https://mineralarea.edu/veterans-information/,https://mineralarea.edu/consumer-information/,https://mineralarea.edu/current-students/disability-support-services-access-office/,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,1,1,0,3,1,3,1,2,40,2,2,2,-2,-2,22100,2,476,-2,29187,St. Francois County,2908,-90.481847,37.845199,65,1,1,412,1,468,891,340,711,1359,1051,808,1602,2410
1006,178341,Missouri Southern State University,Missouri Southern,3950 E. Newman Road,Joplin,MO,64801-1595,29,4,Dr. Dean Van Galen,President,8668186778,430813540,848328878,248800,1,www.mssu.edu/,www.mssu.edu/offices/admissions/index.php,www.mssu.edu/financial-aid/index.php,https://mssu.force.com/onlineapplication/TX_SiteLogin?startURL=%2Fonlineapplication%2FTargetX_Portal__PB,www.mssu.edu/student-affairs/financial-aid/npcalc.htm,www.mssu.edu/financial-aid/military-friendly-school.php,mssulions.com/sports/2015/8/28/compliance.aspx,www.mssu.edu/student-affairs/disability-services/,1,1,1,7,1,1,20,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,22,16,10,9,3,12,22,22,32,2,3,2,-2,-2,27900,1,309,-2,29097,Jasper County,2907,-94.461689,37.095155,135,1,1,412,1,1328,2148,596,973,3476,1569,1924,3121,5045
1007,178369,Missouri Valley College, ,500 E College St,Marshall,MO,65340,29,4,Dr. Bonnie Humphrey,President,6608314000,440545286,21212246,248900,1,https://www.moval.edu/,https://www.moval.edu/admissions-financial-aid,https://www.moval.edu/admissions-financial-aid,https://www.moval.edu/mvcb11/ApplicationHome.aspx,https://npc.collegeboard.org/student/app/moval,www.moval.edu/registrars-office/, ,www.moval.edu/academics/student-success/disability-services/,2,1,2,7,1,1,20,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,22,15,3,15,3,11,22,22,32,2,2,2,-2,-2,32180,2,-2,-2,29195,Saline County,2905,-93.190654,39.108522,138,2,1,412,1,750,554,131,247,1304,378,881,801,1682
1008,178387,Missouri Western State University,Western|MWSU|MWSC|Missouri Western State College,4525 Downs Dr,Saint Joseph,MO,64507,29,4,Elizabeth Kennedy,President,8162714200,430830018,10648814,249000,1,https://www.missouriwestern.edu/,https://www.missouriwestern.edu/admissions/,https://www.missouriwestern.edu/finaid/,https://www.missouriwestern.edu/admissions/apply-for-admission/,https://forms.missouriwestern.edu/finaid/npcalc010.html,https://www.missouriwestern.edu/military/qualifying-for-in-state-tuition/,https://www.ncaa.org/about/resources/research/graduation-rates,https://www.missouriwestern.edu/student-services/arc/,1,1,1,7,1,1,20,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,19,16,5,11,3,13,22,22,32,2,2,2,-2,-2,41140,1,312,-2,29021,Buchanan County,2906,-94.785643,39.7575,118,1,1,412,1,1218,1888,626,1179,3106,1805,1844,3067,4911
1009,178396,University of Missouri-Columbia, ,105 Jesse Hall,Columbia,MO,65211,29,4,Dr. Mun Y. Choi,Chancellor,5738822121,436003859,6326904,251600,1,https://missouri.edu/,https://admissions.missouri.edu/,https://financialaid.missouri.edu/,https://admissions.missouri.edu/apply/,https://financialaid.missouri.edu/cost-of-attendance/net-price-calculator.php,https://veterans.missouri.edu/, ,https://disabilitycenter.missouri.edu/,1,1,1,9,1,1,11,1,2,1,1,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,15,17,14,14,4,15,15,15,15,1,5,1,University of Missouri System                                                   ,129160,17860,1,190,-2,29019,Boone County,2904,-92.328843,38.94531,95,1,1,412,1,11706,14051,2169,3163,25757,5332,13875,17214,31089
1010,178402,University of Missouri-Kansas City, ,5000 Holmes St.,Kansas City,MO,64110,29,4,Dr. C. Mauli Agrawal,Chancellor,8162351000,436003859,6326904,251800,1,https://www.umkc.edu/,https://www.umkc.edu/admissions/,https://finaid.umkc.edu/,https://www.umkc.edu/admissions/apply/index.html,https://finaid.umkc.edu/cost/net-price-calculator/,https://info.umkc.edu/saem/veteran-and-military-resources/, ,https://info.umkc.edu/disability-services/,1,1,1,9,1,1,11,1,2,2,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,16,14,18,15,5,15,16,16,16,2,4,1,University of Missouri System                                                   ,129160,28140,1,312,-2,29095,Jackson County,2905,-94.582141,39.034179,98,1,1,412,1,3777,5162,2943,4265,8939,7208,6720,9427,16147
1011,178411,Missouri University of Science and Technology, ,300 W.13th Street,Rolla,MO,65409,29,4,Dr. Mohammad Dehghani,Chancellor,5733414111,436003859,6326904,251700,1,https://www.mst.edu/,https://futurestudents.mst.edu/,https://sfa.mst.edu/,https://futurestudents.mst.edu/admissions/,https://sfa.mst.edu/cost-estimates/,https://registrar.mst.edu/links/veterans/, ,https://dss.mst.edu/,1,1,1,9,1,1,12,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,16,17,17,14,4,13,16,16,16,2,3,1,University of Missouri System                                                   ,129160,40620,2,-2,-2,29161,Phelps County,2908,-91.775583,37.953426,99,1,1,412,1,4747,1446,1107,342,6193,1449,5854,1788,7642
1012,178420,University of Missouri-St Louis, ,One University Boulevard,Saint Louis,MO,63121-4400,29,4,Dr. Kristin Sobolik,Chancellor,3145165000,436003859,6326904,251900,1,www.umsl.edu/,www.umsl.edu/admission/,www.umsl.edu/services/finaid/,www.umsl.edu/admissions/applications.html,www.umsl.edu/services/finaid/npc/index.html,www.umsl.edu/veterans/, ,https://www.umsl.edu/hcdas/index.html,1,1,1,9,1,1,11,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,16,14,18,9,4,12,16,16,16,2,4,1,University of Missouri System                                                   ,129160,41180,1,476,-2,29189,St. Louis County,2901,-90.311091,38.710312,99,1,1,412,1,2385,3419,3266,4804,5804,8070,5651,8223,13874
1013,178448,Moberly Area Community College,MACC,101 College Ave,Moberly,MO,65270-1304,29,4,Jeff Lashley,President,6.60263E+14,430908094,77131753,249100,1,www.macc.edu/,www.macc.edu/steps-to-admissions,www.macc.edu/financial-aid,my.macc.edu/ICS/Admissions/Admissions_Homepage.jnz?portlet=Apply_Online_2.0&formname=Application+for+Admission,my.macc.edu/ics/Admissions/Admissions_Homepage.jnz?portlet=Net_Price_Calculator,www.macc.edu/veterans-benefits,www.macc.edu/institutional-data-and-stats,www.macc.edu/services/access-office,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,2,1,0,2,1,3,2,2,40,2,2,2,-2,-2,33620,2,190,-2,29175,Randolph County,2904,-92.455064,39.418607,68,1,1,412,1,859,1426,932,1661,2285,2593,1791,3087,4878
1014,178615,Truman State University,Truman,100 E Normal Avenue,Kirksville,MO,63501-4221,29,4,Dr. Susan Thomas,President,6607854000,436005833,41887324,249500,1,https://www.truman.edu/,https://www.truman.edu/admission-cost/,https://www.truman.edu/admission-cost/cost-aid/office-of-financial-aid/,https://www.truman.edu/admission-cost/apply-to-truman/,https://www.truman.edu/admission-cost/net-price-calculator/step-1/, ,https://consumerinformation.truman.edu/athletics/,https://disabilityservices.truman.edu/,1,1,1,7,1,1,20,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,19,13,6,14,3,14,19,19,21,2,2,2,-2,-2,28860,2,-2,-2,29001,Adair County,2906,-92.581658,40.188267,117,1,1,412,1,1557,2346,300,452,3903,752,1857,2798,4655
1015,178624,Northwest Missouri State University,Northwest,800 University Drive,Maryville,MO,64468-6001,29,4,John Jasinski,President,6605621212,446000301,76253319,249600,1,https://www.nwmissouri.edu/,https://www.nwmissouri.edu/admissions/index.htm,https://www.nwmissouri.edu/FinAid/Index.htm,https://www.nwmissouri.edu/admissions/apply/index.htm,https://www.nwmissouri.edu/finaid/net-price-calculator/,https://www.nwmissouri.edu/admissions/apply/veterans/index.htm,https://www.nwmissouri.edu/facts/consumerinfo.htm,https://www.nwmissouri.edu/titleixequity/accessibility/index.htm,1,1,1,8,1,1,20,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,18,16,4,12,3,14,18,18,21,2,3,2,-2,-2,32340,2,-2,-2,29147,Nodaway County,2906,-94.883339,40.351692,109,1,1,412,1,2143,3126,705,1293,5269,1998,2848,4419,7267
1016,178697,College of the Ozarks, ,100 Opportunity Avenue,Point Lookout,MO,65726-0017,29,4,Jerry C. Davis,President,4173346411,440556862,76291152,250000,1,www.cofo.edu/,www.cofo.edu/Admissions,www.cofo.edu/Scholarships,campusweb.cofo.edu/ics,www.cofo.edu/Portals/3/npc/index.html,www.cofo.edu/Transcript, ,www.cofo.edu/About/Consumer-Information,2,1,2,5,1,2,30,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,22,15,0,12,2,11,22,22,32,2,2,2,-2,-2,14700,2,-2,-2,29213,Taney County,2907,-93.238174,36.616019,137,1,1,412,1,661,815,6,7,1476,13,667,822,1489
1017,178721,Park University, ,8700 NW River Park Dr,Parkville,MO,64152-3795,29,4,Greg Gunderson,President,8167412000,440562048,73027021,249800,1,www.park.edu/,www.park.edu/admissions/,https://www.park.edu/tuition-financial-aid/,www.park.edu/apply/Index.html,https://npc.collegeboard.org/app/park,www.park.edu/tuition/, ,www.park.edu/terms-and-regulations/disability-guidelines.html,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,18,19,8,5,4,12,19,19,21,2,4,2,-2,-2,28140,1,312,-2,29165,Platte County,2906,-94.679041,39.189256,111,2,1,412,1,1830,2156,3456,2723,3986,6179,5286,4879,10165
