query_id,placekey,error,pollingHours,latitude,longitude,startDate,endDate,sources,address.locationName,address.line1,address.city,address.state,address.zip,notes,address.line2,name,voterServices
568,226-222@8fc-44q-v2k,,,32.1617814,-94.3268813,,,"[{'name': 'Voting Information Project', 'official': True}]",TURNER ALUMNI CENTER,1023 Martin Luther King Boulevard,Carthage,TX,75633,,,,
569,222@8fc-447-g8v,,,32.1331954,-94.3472005,,,"[{'name': 'Voting Information Project', 'official': True}]",CARTHAGE CIVIC CENTER,1702 South Adams Street,Carthage,TX,75633,,,,
570,@8fc-2gm-hwk,Invalid address,,32.0701669,-94.3763274,,,"[{'name': 'Voting Information Project', 'official': True}]",MURVAUL BAPTIST CHURCH FELLOWSHIP HALL,3390 Farm to Market 10,Carthage,TX,75633,,,,
571,@8fc-3nd-5vf,Invalid address,,32.2661416,-94.2304119,,,"[{'name': 'Voting Information Project', 'official': True}]",SHADY GROVE BAPTIST CHURCH FELLOWSHIP HALL,138 County Road 314,De Berry,TX,75639,,,,
572,@8fc-3k3-bc5,Invalid address,,32.3157548,-94.2885537,,,"[{'name': 'Voting Information Project', 'official': True}]",WALNUT SPRINGS BAPTIST CHURCH FELLOWSHIP HALL,1806 Farm to Market Road 1186,De Berry,TX,75639,,,,
573,@8fc-2gr-qfz,Invalid address,,32.0289385,-94.3708999,,,"[{'name': 'Voting Information Project', 'official': True}]",GARY CITY HALL,2607 Farm to Market Road 999,Gary City,TX,75643,,,,
574,223@8f2-j55-g6k,,,32.2526427,-94.1261855,,,"[{'name': 'Voting Information Project', 'official': True}]",MIDYETT BAPTIST CHURCH FELLOWSHIP HALL,601 County Road 326,De Berry,TX,75639,,,,
575,@8f2-j6g-5cq,Invalid address,,32.1479849,-94.1409567,,,"[{'name': 'Voting Information Project', 'official': True}]",DEADWOOD COMMUNITY HOUSE,752 County Road 445,Carthage,TX,75633,,,,
576,@8fc-3kz-td9,Invalid address,,32.3010672,-94.1639741,,,"[{'name': 'Voting Information Project', 'official': True}]",COMM. 4 VOLUNTEER FIRE DEPT. SUB STATION 254,254 County Road 3151,De Berry,TX,75639,,,,
577,@8f2-j6z-2p9,Invalid address,,32.1611218,-94.0871004,,,"[{'name': 'Voting Information Project', 'official': True}]",PANOLA BAPTIST CHURCH FELLOWSHIP HALL,7881 Farm to Market 2517,Carthage,TX,75633,,,,
578,222@8fc-2gx-wrk,,,32.0087225,-94.2481962,,,"[{'name': 'Voting Information Project', 'official': True}]",WOODS VFD,208 County Road 425,Tenaha,TX,75974,,,,
579,@8fc-2rn-qmk,Invalid address,,32.0049078,-94.1871692,,,"[{'name': 'Voting Information Project', 'official': True}]",OLD CENTER COMMUNITY HOUSE,7093 Farm to Market Road 699,Tenaha,TX,75974,,,,
580,@8f2-hmy-7kf,Invalid address,,32.358506,-94.0916287,,,"[{'name': 'Voting Information Project', 'official': True}]",COMMUNITY FOUR FIRE STATION,112 Farm to Market 9,Waskom,TX,75692,,,,
581,@8fc-2r2-rzf,Invalid address,,32.0527377,-94.0839978,,,"[{'name': 'Voting Information Project', 'official': True}]",GALLOWAY METHODIST CHURCH,217 C R 4562,Carthage,TX,75633,,,,
582,222@8fb-h9g-2ff,,,31.3099101,-95.4529852,,,"[{'name': 'Voting Information Project', 'official': True}]",HOUSTON COUNTY SR CITIZEN CNTR,716 S Wells Street,Crockett,TX,75835,,,,
583,226@8fb-mbc-bzf,,,31.5223807,-96.5350257,,,"[{'name': 'Voting Information Project', 'official': True}]",EARLY VOTING GROESBECK,200 West State Street,Groesbeck,TX,76642,,,,
584,222@8fb-v22-rp9,,"Tue, Nov 3: 7 am - 7 pm",30.6534341,-93.8958779,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CENTRAL BAPTIST CHURCH,801 South Margaret Avenue,Kirbyville,TX,75956,,,,
585,227@5r3-wb4-3wk,,"Sat, Oct 31: 5 am - 5 pm
Sun, Nov 1: 5 am - 5 pm
Mon, Nov 2: 5 am - 5 pm
Tue, Nov 3: 5 am - 5 pm",34.1531878,-99.2838858,9/19/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",BALLOT BY MAIL,1700 Wilbarger Street,Vernon,TX,76384,,,,
586,zzw-222@5r3-psv-4sq,,"Tue, Nov 3: 7 am - 7 pm",33.3693069,-98.7625722,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",OLNEY COMMUNITY LIBRARY,807 West Hamilton Street,Olney,TX,76374,,,,
587,223@5qw-rsn-hnq,,,32.011418,-97.1282823,,,"[{'name': 'Voting Information Project', 'official': True}]",JOHN W. ERWIN COURTHOUSE ANNEX,200 East Franklin Street,Hillsboro,TX,76645,,,,
588,zzz-222@8t2-5wx-4vz,,,30.488826,-99.765821,,,"[{'name': 'Voting Information Project', 'official': True}]",COUNTY COURTHOUSE,501 Main Street,Junction,TX,76849,,,,
589,222@8sw-3t2-3t9,,,29.3829279,-100.9044104,,,"[{'name': 'Voting Information Project', 'official': True}]",DEL RIO CIVIC CENTER KENNEDY ROOM,1915 Veterans Boulevard,Del Rio,TX,78840,,,,
590,226@8fc-r4b-fcq,,,30.0907929,-95.6158981,,,"[{'name': 'Voting Information Project', 'official': True}]",TOMBALL PUBLIC WORKS BUILDING,501 B James Street,Tomball,TX,77375,,,,
591,228-222@8sx-g6f-7t9,,,28.9775932,-96.6468168,,,"[{'name': 'Voting Information Project', 'official': True}]",JACKSON COUNTY COURTHOUSE LOBBY -EARLY VOTE,115 West Main Street,Edna,TX,77957,,,,
592,@8sr-p96-835,Invalid address,"Tue, Nov 3: 8 am - 5 pm",28.3379413,-98.1099207,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",LIVE OAK COUNTY COURTHOUSE,301 East Houston Street,George West,TX,78022,,,,
593,@8sw-nqc-r6k,Invalid address,,28.0655525,-97.0426668,,,"[{'name': 'Voting Information Project', 'official': True}]",FULTON VOLUNTEER FIRE DEPARTMENT,401 North 9th Street,Fulton,TX,78358,,,,
594,224-222@8t7-svm-gp9,,,26.3428657,-98.635986,,,"[{'name': 'Voting Information Project', 'official': True}]",LA VICTORIA COMMUNITY CENTER,532 Gabriela Street,Rio Grande City,TX,78582,,,,
595,@8t2-kz7-wkz,Invalid address,,29.6941528,-97.3008572,,,"[{'name': 'Voting Information Project', 'official': True}]",CITY HALL WAELDER,300 U.S. 90,Waelder,TX,78959,,,,
596,22k@8t2-jnk-gzf,,,29.5030177,-97.4523762,,,"[{'name': 'Voting Information Project', 'official': True}]",RANDLE-RATHER BUILDING,427 Saint George Street,Gonzales,TX,78629,,,,
597,225@8sw-skj-kfz,,,29.2694463,-97.7654183,,,"[{'name': 'Voting Information Project', 'official': True}]",CITY HALL NIXON,100 West 3rd Street,Nixon,TX,78140,,,,
598,222-222@5qy-jkg-hyv,,,35.6413318,-101.6041522,,,"[{'name': 'Voting Information Project', 'official': True}]",FRITCH LIBRARY COMMUNITY ROOM,205 North Cornell Avenue,Fritch,TX,79036,,,,
599,222@5qz-jqj-vzz,,,35.6845189,-101.3881897,,,"[{'name': 'Voting Information Project', 'official': True}]",HUTCHINSON COUNTY ANNEX,1400 Veta Street,Borger,TX,79007,,,,
600,@5qz-j9v-xbk,Invalid address,,35.8274857,-101.4423463,,,"[{'name': 'Voting Information Project', 'official': True}]",HUTCHINSON COUNTY COURT HOUSE,500 Main Street,Stinnett,TX,79083,,,,
601,229@5r3-czz-q75,,,34.426113,-100.2052175,,,"[{'name': 'Voting Information Project', 'official': True}]",ABSENTEE BALLOTS,100 Avenue E Northwest,Childress,TX,79201,,,,
602,22c@5qy-ys2-rx5,,,34.2396998,-102.7482233,,,"[{'name': 'Voting Information Project', 'official': True}]",BAILEY COUNTY CIVIC CENTER,2206 West American Boulevard,Muleshoe,TX,79347,,,,
603,22b@8tm-37r-9s5,,,32.3240669,-102.5479544,,,"[{'name': 'Voting Information Project', 'official': True}]",AISD TAX OFFICE,600 North Main Street,Andrews,TX,79714,,,,
604,227@5qw-vwt-5xq,,,32.7462905,-97.007521,,,"[{'name': 'Voting Information Project', 'official': True}]",GRAND PRAIRIE CITY HALL,300 West Main Street,Grand Prairie,TX,75050,,,,
605,222@5q9-b4c-7qz,,"Tue, Nov 3: 7 am - 7 pm",39.6339352,-104.6921712,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",Arapahoe County Fairgrounds,25690 E. Quincy Ave,Aurora,CO,80016,,,,
606,222-222@5p8-wrz-j5f,,,46.8770143,-97.2119786,,,"[{'name': 'Voting Information Project', 'official': True}]",Days Inn Casselton,2050 Governor's Drive,Casselton,ND,58012,,,,
607,222-222@5p8-wnb-vj9,,,46.8509151,-96.8865223,,,"[{'name': 'Voting Information Project', 'official': True}]",Doubletree Inn,825 East Beaton Drive,West Fargo,ND,58078,,,,
608,zzw-222@5p8-x3k-9cq,,,46.9030038,-96.8018012,,,"[{'name': 'Voting Information Project', 'official': True}]",FargoDome,1800 North University Drive,Fargo,ND,58102,,,,
609,223-222@5p8-wn7-6c5,,,46.8556355,-96.8571301,,,"[{'name': 'Voting Information Project', 'official': True}]",Hilton Garden Inn,4351 17th Ave S,Fargo,ND,58102,,,,
610,222-222@5p8-ts7-qmk,,,46.8625651,-96.8343364,,,"[{'name': 'Voting Information Project', 'official': True}]",Ramada Inn,3333 13th Avenue South,Fargo,ND,58103,,,,
611,222@5p8-ttx-kfz,,,46.8782835,-96.7836813,,,"[{'name': 'Voting Information Project', 'official': True}]",Fargo Civic Center,207 4th Street North,Fargo,ND,58102,,,,
612,222-222@5rq-jx6-cwk,,",,",48.7721368,-96.940059,,,"[{'name': 'Voting Information Project', 'official': True}]",410 5TH ST SE STE 214 HALLOCK MN  56728,410 5TH ST SE,Hallock,MN,56728,,,,
613,225@5pd-s9f-f75,,,46.9036348,-98.7059454,,,"[{'name': 'Voting Information Project', 'official': True}]",Stutsman County Courthouse (Early Vote),511 2nd Avenue Southeast,Jamestown,ND,58401,,,,
614,222-222@5pf-9bh-z9f,,,46.8024039,-100.7829774,,,"[{'name': 'Voting Information Project', 'official': True}]",Bismarck Event Center (Early Voting),315 South 5th Street,Bismarck,ND,58504,,,,
615,222@5pf-9md-g49,,,46.8191095,-100.8534158,,,"[{'name': 'Voting Information Project', 'official': True}]",Disciples Church,3001 Memorial Highway,Mandan,ND,58554,,,,
616,222-224@5t5-627-tqf,,,46.9000392,-102.7924824,,,"[{'name': 'Voting Information Project', 'official': True}]",Prairie Hills Mall ( Early Voting),1681 3rd Avenue West,Dickinson,ND,58601,,,,
617,22c@5t4-dd5-p7q,,,48.2338552,-101.2881171,,,"[{'name': 'Voting Information Project', 'official': True}]",Ward County Admin Building,225 3rd Street Southeast,Minot,ND,58701,,,,
618,223-222@5zb-xds-9s5,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4624519,-112.0731602,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",BURTON BARR LIBRARY,1221 N CENTRAL AVE,PHOENIX,AZ,85004,,,,
619,224@5zb-xdy-gp9,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.444737,-112.073086,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",OIC BUILDING,39 E JACKSON ST,PHOENIX,AZ,85004,,,,
620,224@5zb-xdy-j35,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.447529,-112.0687094,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",PHOENIX CONVENTION CENTER - SOUTH BUILDING,33 S 3RD ST,PHOENIX,AZ,85004,,,,
621,zzw-222@5zb-xbd-389,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4693853,-112.0975653,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ARIZONA VETERANS MEMORIAL COLISEUM,1826 W MCDOWELL RD,PHOENIX,AZ,85009,,,,
622,222-222@5zb-xdq-vfz,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4462867,-112.0509677,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",PILGRIM REST BAPTIST CHURCH,1401 E JEFFERSON ST,PHOENIX,AZ,85034,,,,
623,222@5zb-xb9-6x5,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5023003,-112.0741848,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",PHOENIX UNION HIGH SCHOOL DISTRICT OFFICE,4502 N CENTRAL AVE,PHOENIX,AZ,85012,,,,
624,zzw-222@5zb-xb9-3qz,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5046218,-112.0711109,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",BROPHY COLLEGE PREP,4701 N CENTRAL AVE,PHOENIX,AZ,85012,,,,
625,222-222@5zb-xc8-hyv,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5087569,-112.0638918,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",FAITH LUTHERAN CHURCH,801 E CAMELBACK RD,PHOENIX,AZ,85014,,,,
626,222-222@5zb-xcv-w8v,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4373351,-112.1280713,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",MURPHY SCHOOL DISTRICT EDUCATION CENTER,3140 W BUCKEYE RD,PHOENIX,AZ,85009,,,,
627,zzw-223@8ts-zg4-59f,,"Tue, Oct 27: 9:00 am - 5:30 pm
Wed, Oct 28: 9:00 am - 5:30 pm
Thu, Oct 29: 9:00 am - 5:30 pm
Fri, Oct 30: 9:00 am - 5:30 pm
Sat, Oct 31: 9:00 am - 5:30 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4553075,-112.0032969,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",DAVID CROCKETT SCHOOL,501 N 36TH ST,PHOENIX,AZ,85008,,,,
628,226@5zb-xb5-kpv,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5099501,-112.0953665,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CAMELBACK CENTER,1650 W CAMELBACK RD,PHOENIX,AZ,85015,,,,
629,226@5zb-xc3-djv,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5222248,-112.0655619,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",IBEW LOCAL 640 ELECTRICAL WORKERS,5808 N 7TH ST,PHOENIX,AZ,85014,,,,
630,22c-223@5zb-xb5-649,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5071209,-112.1076253,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",WESTWOOD ELEMENTARY SCHOOL,4711 N 23RD AVE,PHOENIX,AZ,85015,,,,
631,222-222@8ts-d2x-2zf,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.396776,-112.062421,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ACADEMIES AT SOUTH MOUNTAIN,5401 S 7TH ST,PHOENIX,AZ,85040,,,,
632,224-222@5zb-xdk-zs5,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4790001,-112.1425092,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",BETANIA PRESBYTERIAN CHURCH,2811 N 39TH AVE,PHOENIX,AZ,85009,,,,
633,224@8ts-d2s-b49,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3908085,-112.0839655,10/7/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SOUTHERN PLAZA,845 W SOUTHERN AVE,PHOENIX,AZ,85041,,,,
634,223-223@5zb-xcm-sqz,,"Wed, Oct 28: 9 am - 5 pm
Thu, Oct 29: 9 am - 5 pm
Fri, Oct 30: 9 am - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5378225,-112.0813573,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CHURCH OF THE BEATITUDES,555 W GLENDALE AVE,PHOENIX,AZ,85021,,,,
635,zzw-222@5zb-xc2-pd9,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5278607,-112.0568078,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",MADISON BAPTIST CHURCH,6202 N 12TH ST,PHOENIX,AZ,85014,,,,
636,228@5zb-xdh-5mk,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4673782,-112.1701313,10/7/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",MCDOWELL SQUARE,5114 W MCDOWELL RD,PHOENIX,AZ,85035,,,,
637,222-223@8ts-d35-6x5,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3768182,-112.0691633,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",MOUNTAIN PARK HEALTH CENTER,325 E BASELINE RD,PHOENIX,AZ,85042,,,,
638,222-227@5zb-xby-vmk,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.51142,-112.0285257,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",BILTMORE FASHION PARK  (NEAR PARKING GARAGE),2502 E CAMELBACK RD,PHOENIX,AZ,85016,,,,
639,222@5zb-xdd-2rk,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5026575,-112.1394819,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ALHAMBRA ELEMENTARY SCHOOL DISTRICT OFFICE,4510 N 37TH AVE,PHOENIX,AZ,85019,,,,
640,zzw-222@5zb-xdh-bp9,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4717572,-112.1791622,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CHARLES W HARRIS SCHOOL,2252 N 55TH AVE,PHOENIX,AZ,85035,,,,
641,222-223@8ts-zht-kxq,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.38546,-112.036532,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",T G BARR SCHOOL,2041 E VINEYARD RD,PHOENIX,AZ,85042,,,,
642,zzw-223@5zb-xb7-f2k,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5148956,-112.1423229,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SEVILLA ELEMENTARY SCHOOL,3801 W MISSOURI AVE,PHOENIX,AZ,85019,,,,
643,zzw-222@5zb-xdk-d9z,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4703899,-112.1975112,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",PALM LANE SCHOOL,2043 N 64TH DR,PHOENIX,AZ,85035,,,,
644,222-223@5zb-xdc-xyv,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5036562,-112.1594085,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",JAMES W RICE SCHOOL,4530 W CAMPBELL AVE,PHOENIX,AZ,85031,,,,
645,zzw-222@8ts-d5x-cyv,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4509631,-112.2059413,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",FOWLER SCHOOL,6707 W VAN BUREN ST,PHOENIX,AZ,85043,,,,
646,227-222@5zb-xcq-6zf,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5465177,-112.1128184,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ISLAMIC COMMUNITY CENTER OF PHOENIX,7516 N BLACK CANYON HWY,PHOENIX,AZ,85051,,,,
647,223-222@5zb-xdj-575,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4795432,-112.2015169,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",MOUNTAIN PARK MARYVALE CLINIC,6601 W THOMAS RD,PHOENIX,AZ,85033,,,,
648,222@8ts-zfm-435,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4369422,-111.944005,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",THE MARQUEE THEATER,730 N MILL AVE,TEMPE,AZ,85281,,,,
649,226@5zb-xdj-qj9,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4878998,-112.2028675,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CARTWRIGHT SCHOOL DISTRICT ANNEX,3401 N 67TH AVE,PHOENIX,AZ,85033,,,,
650,zzw-222@5zb-xdg-6p9,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5088208,-112.1873589,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",EPWORTH UNITED METHODIST CH,4802 N 59TH AVE,PHOENIX,AZ,85033,,,,
651,zzw-223@8ts-zgx-j7q,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.446681,-111.9217877,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",NORTH TEMPE MULTIGENERATIONAL CENTER,1555 N BRIDAL WREATH ST,TEMPE,AZ,85281,,,,
652,222-224@5zb-xch-c3q,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5688044,-112.1158224,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SHERATON PHOENIX CRESCENT,2620 W DUNLAP AVE,PHOENIX,AZ,85021,,,,
653,224@8ts-zgx-5fz,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.457823,-111.9077904,10/7/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SCOTTSDALE PLAZA,8029 E ROOSEVELT ST,SCOTTSDALE,AZ,85257,,,,
